insert_date,close,scode,m1,m2,k0,k1,k2,k3,k4,k5,n0_ov,n0_lv,n1_lv,n1_hv,n1_ov,n1_cv,n2_lv,n2_ov,n2_cv,n2_hv,n3_lv,n3_ov,n3_cv,n3_hv,wc,wh,wl,wo,wcp,whp,wlp,wop
2020-07-07,231400,600446,8.38,5.76,0.85,5.3,0.17,3.27,3.09,-1.93,3.99,1.47,-5.45,-0.43,-0.61,-3.59,-1.26,-0.81,4.75,7.53,-3.08,-2.01,-0.26,2.27,5.33,8,2.35,3.48,4.48,7.13,1.52,2.64
2020-07-07,95000,002740,8.2,4.63,5.82,14.33,9.42,11.05,1.49,-2.87,5.09,1.62,-3.79,10,0.53,-0.95,-8.08,-4.46,2.98,5.53,-7.64,-5.16,-0.31,2.89,7.45,10.9,-0.44,2.22,2.66,5.95,-4.89,-2.34
2020-07-07,315400,600030,7.39,5.84,1.66,6.7,0.25,4.88,4.63,-1.7,3.94,2.44,-2.98,3.52,3.27,-1.3,0.29,0.29,7.61,9.99,-4.03,-2.99,-1.25,2.06,5.96,9.51,2.98,4.1,6.26,9.83,3.28,4.4
2020-07-07,69500,600376,8.59,8.26,2.72,7.34,3.1,7.34,4.11,0,1.58,1.27,-2.01,5.18,2.01,-2.01,-1.47,-0.29,1.76,2.35,-0.72,1.73,2.02,2.16,4.12,4.27,1.33,3.83,3.82,3.96,1.03,3.52
2020-07-07,57800,002948,9.47,9.47,3.09,8.89,0,8.3,8.3,-0.54,0.57,0.57,-4.67,3.81,3.81,-4.15,-1.81,-1.26,1.99,2.89,-2.12,-0.88,-0.71,1.95,2.56,5.3,1.1,2.38,1.26,3.97,-0.18,1.08
2020-07-07,49000,000933,7.22,6.52,2.14,6.67,0.79,5.79,4.96,-0.83,3.37,2.7,-2.04,4.49,3.67,-1.22,-1.86,-1.86,5.37,8.47,-1.57,-0.78,8.82,10,16.84,18.11,5.68,6.53,14.67,15.91,3.72,4.55
2020-07-07,58100,600908,8.4,8.4,3.91,8.85,1.99,8.66,6.54,-0.18,1.52,1.52,-2.75,5.85,3.79,-2.58,-1.41,-0.71,10.07,10.07,1.93,4.33,9.95,9.95,21.89,21.89,12.99,15.66,21.02,21.02,12.19,14.84
2020-07-07,647500,002987,8.37,5.78,2.16,9.59,4.78,7.63,2.71,-1.79,3.99,1.51,-3.34,5.93,1.1,-1.58,-1.13,-1.13,10,10,0.86,3.99,10,10,22.38,22.38,12.2,15.7,20.99,20.99,10.94,14.39
2020-07-07,46200,002807,8.71,8.45,2.93,8.33,0.21,7.85,7.62,-0.45,1.43,1.19,-3.9,4.11,3.9,-3.46,-1.79,-1.12,5.16,7.62,-1.71,-0.85,2.77,6.4,9.3,13.15,4.54,5.44,8.07,11.88,3.36,4.26
2020-07-07,45700,600854,10.65,10.65,4,9.17,0,9.17,9.17,0,-0.48,-0.48,-2.19,6.78,6.78,-2.19,-2.01,0.45,-0.22,2.01,-1.79,-0.9,-0.45,0.45,-1.11,-0.22,-2.45,-1.56,-0.67,0.22,-2.01,-1.12
2020-07-07,87600,600606,6.18,5.8,2.6,13.53,5.33,9.47,3.93,-3.58,4.02,3.64,-4.68,8.22,2.74,-1.14,-3.93,-3.7,-0.81,1.85,0.7,0.7,10.01,10.01,13.31,13.31,3.72,3.72,9.12,9.12,-0.12,-0.12
2020-07-07,141400,002736,7.69,7.69,1.57,7.35,0.62,5.57,4.92,-1.66,2.18,2.18,-3.82,3.25,2.62,-2.19,-0.94,-0.58,4.84,7.38,-2.07,0.69,2.14,4.28,7.71,9.96,3.27,6.18,7.09,9.33,2.68,5.57
2020-07-07,88700,002473,9.78,9.1,1.38,5.06,3.51,4.46,0.91,-0.57,0.87,0.25,-1.92,3.04,-0.45,-1.35,-3.09,-1.49,-0.34,0.57,-1.49,-1.15,1.95,4.36,3.13,5.57,-0.35,0,1.6,4,-1.83,-1.49
2020-07-07,78100,000402,8.32,8.02,2.08,8.02,0,6.75,6.75,-1.17,1.83,1.55,-2.56,5.25,5.25,-1.41,-1.3,-1.17,0.65,1.69,-0.65,0.13,1.16,1.68,3.02,3.55,1.18,1.97,1.82,2.34,0,0.78
2020-07-07,119900,600532,8.41,8.41,2.15,10.27,1.93,8.94,6.88,-1.2,1.47,1.47,-4.17,5.67,3.67,-3,-6.88,0,0.69,0.69,-4.44,0.43,-2.39,2.05,-1.72,2.75,-3.78,1.12,-1.72,2.75,-3.78,1.12
2020-07-07,67300,601168,9.08,9.08,3.21,6.11,1.71,6.11,4.32,0,0.82,0.82,-0.3,5.79,4.01,-0.3,0.45,0.75,7,9.39,-0.7,0.28,1.25,3.48,7.54,9.91,5.47,6.51,8.35,10.73,6.26,7.3
2020-07-07,52500,601658,8.92,8.92,1.91,7.42,0.18,5.97,5.78,-1.35,1.05,1.05,-2.48,4.76,4.57,-1.14,-1.73,-1.35,0,1.35,-1.35,-0.19,-0.77,0.39,0.59,1.76,0,1.17,-0.77,0.39,-1.35,-0.19
2020-07-07,66700,600919,7.93,7.75,2.42,5.91,1.75,5.91,4.09,0,2.15,1.98,-1.05,4.8,3,-1.05,-1.36,-1.06,2.12,2.73,-2.52,-0.45,-1.04,-0.15,2.14,3.06,0.61,2.76,1.06,1.97,-0.45,1.67
2020-07-07,56500,000750,9.5,6.4,-0.35,13.7,6.69,8.02,1.25,-4.99,3.31,0.39,-5.66,7.26,0.53,-0.71,-1.25,-1.25,6.24,9.27,-4.19,-2.35,-1.85,1.68,5.6,9.39,3.07,5.05,4.28,8.02,1.78,3.74
2020-07-07,122800,600958,6.32,5.23,1.47,7.51,0.56,5,4.42,-2.33,4.57,3.49,-4.56,2.61,2.04,-2.28,-1,-0.17,8.92,10,-3.6,-0.92,0.61,5.59,9.77,15.19,5.18,8.1,9.58,15,5,7.92
2020-07-07,51500,603323,9.57,7.52,4.18,9.56,1.85,9.56,7.57,0,2.35,0.43,-2.52,6.8,4.85,-2.52,-1.79,-1.2,3.78,5.18,-1.54,-0.19,2.5,6.53,7.66,11.9,3.43,4.84,6.37,10.56,2.19,3.59
2020-07-07,292300,600999,4.47,3.29,3.85,16.78,4.63,10.41,5.52,-5.45,6.51,5.31,-8.04,7.39,2.63,-2.74,-3.24,-3.24,4.99,8.97,-6.2,-4.36,-4.22,-1.51,3.93,6.87,1.78,3.78,0.56,3.41,-1.51,0.42
2020-07-07,80100,600864,8.54,5.67,0.8,6.24,0.13,3.9,3.77,-2.21,4.12,1.37,-5.99,-0.12,-0.25,-3.87,-0.91,0,5.84,10,-5.15,-3.68,-2.7,-0.37,2.99,5.45,0.39,1.95,2.99,5.45,0.39,1.95
2020-07-07,46800,600239,11.96,10.9,7,12.89,0,12.89,12.89,0,-0.71,-1.65,-3.85,8.55,8.55,-3.85,-2.22,0.44,6,7.78,-3.98,-1.47,-0.21,1.26,5.31,6.86,1.33,3.98,5.78,7.33,1.78,4.44
2020-07-07,156800,000001,7.47,7.4,2.13,10.65,2.02,7.43,5.3,-2.91,2.46,2.39,-4.15,6.06,3.95,-1.28,-1.61,-1.61,1.81,3.36,-2.86,-0.63,-1.46,-0.63,1.97,2.82,0.53,2.82,0.32,1.16,-1.1,1.16
2020-07-07,85900,000736,9.15,8.6,1.7,10.74,3.42,7.34,3.79,-3.08,1.28,0.77,-4.66,5.59,2.1,-1.63,-5.33,-0.59,0,1.3,-3.08,-1.66,-1.3,-0.24,-0.71,0.36,-2.5,-1.07,-1.3,-0.24,-3.08,-1.66
2020-07-07,93700,601838,8.07,7.83,2.59,8.24,3.14,8.24,4.95,0,2,1.76,-2.88,5.12,1.92,-2.88,-0.77,-0.44,4.51,6.26,-0.95,0.21,1.89,3.47,6.95,8.61,3.97,5.19,6.48,8.13,3.52,4.73
2020-07-07,33000,601106,8.91,8.91,4.55,10.15,2.58,9.48,6.73,-0.61,1,1,-1.52,8.48,5.76,-0.91,-1.53,-0.92,7.03,7.95,-2,0,0.86,4.86,8.95,13.27,5.86,8.02,7.95,12.23,4.89,7.03
2020-07-07,87100,000783,7,7,1.13,7.14,0,5.63,5.63,-1.41,2.78,2.78,-3.56,3.33,3.33,-2.18,-0.7,-0.7,6.1,9.15,-2.88,-1.55,8.19,9.73,15.6,17.26,3.78,5.2,14.79,16.43,3.05,4.46
2020-07-07,94300,601577,8.52,8.52,2.85,6.9,1.88,6.9,4.93,0,1.4,1.4,-3.18,3.5,1.59,-3.18,-1.2,-0.99,2.19,3.29,-1.93,0,0.21,1.29,3.43,4.54,1.22,3.21,2.41,3.5,0.22,2.19
2020-07-07,103500,002673,7.25,6.7,1.52,8.87,0.75,6.59,5.79,-2.1,3.08,2.55,-5.22,3.19,2.42,-3.19,0.2,0.2,8.98,9.98,-3.85,-0.27,0.18,2.56,8.96,11.55,4.58,8.47,9.18,11.78,4.79,8.68
2020-07-07,139500,601198,7.39,6.65,1.69,7.18,0,5.58,5.58,-1.49,3.15,2.44,-5.16,1.65,1.65,-3.73,-0.97,-0.97,7.22,9.98,-3.82,-0.07,2.64,6.25,11.13,15.04,4.14,8.2,10.05,13.92,3.13,7.15
2020-07-07,84500,601997,9.17,9.17,2.97,6.72,1.86,6.72,4.76,0,0.78,0.78,-3.08,3.43,1.54,-3.08,-0.85,-0.49,2.32,3.54,-1.43,-0.84,1.31,2.15,4.17,5.03,1.35,1.96,3.66,4.52,0.85,1.47
2020-07-07,243200,601688,6.9,6.9,1.88,8.02,0.16,6.49,6.32,-1.42,2.89,2.89,-5.67,1.89,1.73,-4.32,-0.52,-0.52,3.74,7.43,-3.52,-0.58,-1.82,0.08,2.38,4.36,0.6,3.67,1.85,3.82,0.09,3.14
2020-07-07,56100,002284,8.72,6.86,3.94,7.99,0.85,7.99,7.08,0,2.94,1.18,-1.78,6.06,5.17,-1.78,-1.45,-1.27,4.54,5.08,-2.95,0.69,-0.35,1.04,5.51,6.99,2.76,6.62,4.17,5.63,1.45,5.26
2020-07-07,2010300,601888,10.46,6.8,3.77,17.04,2.28,13.76,11.23,-2.8,3,-0.41,-6.97,8.88,6.45,-4.29,-5.36,-3.85,1.8,3.64,-4.52,-2.48,-1.06,0.51,4.75,6.41,1.08,3.24,0.72,2.32,-2.81,-0.73
2020-07-07,106700,601555,7.78,6.38,2.32,6.74,0.94,5.9,4.92,-0.79,3.4,2.06,-5.44,0.94,0,-4.69,-0.39,-0.39,5.11,7.67,-2.62,0,5.8,10.01,11.65,16.09,2.76,5.53,11.21,15.63,2.36,5.11
2020-07-07,46200,002392,7.69,7.44,2.39,7.73,3.83,7.49,3.52,-0.22,2.38,2.14,-1.95,5.63,1.73,-1.73,-0.88,-0.88,3.08,5.29,-1.71,-0.64,1.28,2.99,5.33,7.11,2.22,3.33,4.41,6.17,1.32,2.42
2020-07-07,52800,601860,9.54,6.45,3.58,10.58,1.47,10.58,8.98,0,3.33,0.42,-5.11,4.92,3.41,-5.11,-2.99,-2.2,2.2,2.99,-2.34,-1.37,-0.78,1.37,3.67,5.92,2.04,3.06,1.4,3.59,-0.2,0.8
2020-07-07,101100,002966,9.3,9.3,2.76,8.12,0,7.78,7.78,-0.31,0.65,0.65,-4.95,2.77,2.77,-4.65,-2.7,-1.66,1.45,2.49,-2.56,-1.02,-0.41,1.23,2.74,4.43,0.53,2.11,1.04,2.7,-1.14,0.41
2020-07-07,62500,600901,8.13,7.39,1.3,3.92,0.63,3.58,2.93,-0.33,2.46,1.76,-2.08,1.76,1.12,-1.76,-0.33,-0.33,2.61,3.42,-2.22,-0.48,-0.79,1.9,2.12,4.9,0.65,2.45,1.79,4.56,0.33,2.12
2020-07-07,89100,002640,12.78,11.38,1.92,11.11,6.98,7.85,0.82,-2.93,-1.23,-2.47,-7.07,3.25,-3.48,-4.26,-4.22,-2.46,0.7,3.17,0.47,2.56,10.01,10.01,13.58,13.58,3.73,5.89,10.79,10.79,1.17,3.28
2020-07-07,88800,601128,8.16,7.64,2.4,8.61,3.37,8.1,4.58,-0.47,2.23,1.73,-4.5,3.72,0.34,-4.05,-2.35,-2.35,1.06,2.58,-3.14,-0.93,-2.21,-0.35,1.2,3.12,0.24,2.52,-1.17,0.7,-2.11,0.12
2020-07-07,43500,600403,11.25,10.69,3.03,6.73,2.22,6.73,4.41,0,-0.51,-1.01,-0.92,5.75,3.45,-0.92,0,0.93,5.1,6.26,-3.31,0,5.3,9.05,9.66,13.56,0.69,4.14,10.67,14.62,1.62,5.1
2020-07-07,47700,002177,9.4,8.66,2.25,6.48,2.07,5.57,3.43,-0.86,1.15,0.46,-2.94,3.35,1.26,-2.1,-1.71,-1.5,6.21,6.64,-2.02,-0.2,1.21,1.41,9.13,9.35,5.65,7.61,7.49,7.71,4.07,6
2020-07-07,71400,002316,7.53,5.47,2.7,12.61,3.36,10.5,6.91,-1.87,4.31,2.31,-4.48,7.56,4.06,-2.66,-3.45,0.58,3.31,6.19,-3.2,-2.37,-0.42,0.42,2.29,3.15,-0.57,0.29,2.88,3.74,0,0.86
2020-07-07,65000,600928,10.17,8.33,2.43,8.12,0.15,7.42,7.26,-0.65,1.52,-0.17,-5.23,2.46,2.31,-4.62,-1.13,-0.97,1.77,3.06,-2.54,-1.11,-0.95,0.16,1.79,2.93,0.16,1.63,0.81,1.94,-0.81,0.65
2020-07-07,94100,603318,10.19,10.06,2.19,9.57,2.02,7.23,5.11,-2.13,0,-0.12,-2.23,7.12,4.99,-0.11,-2.13,0.53,3.19,5.11,-3.09,-1.03,-0.41,0.72,2.22,3.39,-0.53,1.59,2.77,3.94,0,2.13
2020-07-07,42800,601608,12.63,9.74,5.27,11.08,5.37,10.56,4.93,-0.47,0.26,-2.31,-0.93,10.05,4.44,-0.47,-1.64,-0.94,3.52,4.46,-2.49,-0.91,-0.91,3.85,3.55,8.53,1.9,3.55,2.58,7.51,0.94,2.58
2020-07-07,58600,600369,8.32,6.55,-0.21,11.15,4.22,6.37,2.07,-4.3,3.19,1.5,-5.12,5.46,1.19,-0.85,-2.41,-1.72,5.51,8.43,-3.75,-0.98,-1.96,0.49,5.25,7.88,3.33,6.3,3.44,6.02,1.55,4.48
2020-07-07,162900,600837,7.88,6.47,1.84,7.03,0.24,5.13,4.88,-1.77,3.31,1.96,-4.85,1.84,1.6,-3.13,0,0,6.02,9.32,-4,-2.87,-2.57,-0.42,3.3,5.58,1.77,2.98,3.3,5.58,1.77,2.98
2020-07-07,45000,601101,5.88,4.65,0.61,7.04,0.22,3.87,3.64,-2.96,5.13,3.91,-5.33,1.33,1.11,-2.44,-1.59,-0.68,7.29,8.66,-3.82,-2.34,0.42,5.1,8.49,13.53,3.9,5.5,7.74,12.76,3.19,4.78
2020-07-08,302800,002607,11.24,10.11,-1.55,5.99,1.39,2.19,0.79,-3.59,-0.11,-1.13,-6.77,-1.19,-2.54,-3.3,-2.83,-2.02,-0.27,1.67,-1.78,-0.27,1.75,3.49,3.56,5.33,-0.03,1.5,1.47,3.21,-2.05,-0.55
2020-07-08,1202400,603659,8.32,8.32,-0.5,5.72,2,2.52,0.52,-3.03,1.55,1.55,-3.53,2,0,-0.52,-1.36,-1.25,3.03,4.5,-4,-1.83,-3.49,1.58,0.7,5.99,0.17,2.43,-0.56,4.66,-1.09,1.15
2020-07-08,61100,000903,10.29,8.91,0.11,6.46,2.45,3.47,0.99,-2.81,1.08,-0.18,-3.76,2.45,0,-0.98,-2.15,-0.33,4.3,7.93,-0.16,0.79,9.98,9.98,15.09,15.09,4.48,5.47,14.71,14.71,4.13,5.12
2020-07-08,81500,000635,10.28,9.4,-1.17,3.63,0,0.88,0.88,-2.65,0.54,-0.27,-5.28,-1.84,-1.84,-2.7,-2.27,-1.77,-0.38,0.63,-1.9,-0.13,1.14,3.8,2.57,5.26,-0.51,1.28,0.76,3.4,-2.27,-0.5
2020-07-08,54000,600787,10.43,8.22,-2.38,5.46,0,0.74,0.74,-4.47,1.63,-0.41,-5,0.19,0.19,-0.56,-2.61,-1.49,-1.12,-0.56,-2.26,-0.75,-1.69,2.07,-1.32,2.46,-1.89,-0.38,-2.79,0.93,-3.35,-1.86
2020-07-08,51800,002303,11.64,9.28,-0.78,5.42,1.16,2.34,1.17,-2.92,0.64,-1.49,-3.86,1.35,0.19,-0.97,-2.34,-1.36,0.78,1.36,-2.32,0,-1.16,0.77,0.99,2.96,-0.2,2.17,-0.39,1.56,-1.56,0.78
2020-07-08,126000,002400,11.5,9.19,-0.64,13.14,1.42,7.36,5.86,-5.1,0.79,-1.31,-10,1.83,0.4,-5.16,-3.6,-3.6,-0.84,3.6,-4.73,-2.11,-4.47,1.01,-1.74,3.91,-2,0.69,-5.27,0.17,-5.52,-2.93
2020-07-08,206800,002425,4.76,2.38,1.56,22.25,0,19.11,19.11,-2.57,7.45,5,-10.01,10.01,10.01,-7.64,-4.82,-2.72,6.02,9.42,-7.01,-2.52,-6.52,-0.79,1.88,8.13,1.35,6.24,-0.89,5.18,-1.41,3.35
2020-07-08,101200,600418,7.55,5.97,0.54,9.79,0,5.93,5.93,-3.52,3.8,2.28,-5.14,4.15,4.15,-1.68,-3.12,-1.91,0.5,2.41,-0.3,0.4,10,10,12.7,12.7,2.15,2.87,10.55,10.55,0.2,0.9
2020-07-08,70700,601872,4.59,0,-1.04,3.68,0,0.43,0.43,-3.13,9.95,5.13,-3.82,-0.28,-0.28,-0.71,-2.42,-1.71,1.85,3.7,-3.92,-0.56,-3.92,-0.56,-0.43,3.04,-0.43,3.04,-2.14,1.28,-2.14,1.28
2020-07-08,85400,000069,1.07,0,-1.42,9.3,0,4.19,4.19,-4.67,10.05,8.89,-6.79,1.87,1.87,-2.22,-2.4,-0.48,0.84,2.87,-4.99,-0.95,-3.68,-0.36,-2.41,0.96,-3.73,0.36,-2.87,0.48,-4.19,-0.12
2020-07-08,90100,002549,13.05,9.21,-1.22,4.92,0.45,1.13,0.68,-3.62,0.73,-2.69,-5.33,-0.67,-1.11,-1.78,-1.69,-1.02,3.39,3.73,-5.03,-0.66,-4.48,0.87,-0.23,5.37,-0.8,3.77,-1.24,4.29,-1.81,2.71
2020-07-08,649000,002460,5.14,3.29,-1.14,4.32,0.49,0.67,0.17,-3.5,6.49,4.63,-3.99,0.15,-0.34,-0.51,-1.73,-1.73,0.17,2.99,-1.65,-0.02,-0.76,1.08,1.17,3.04,0.25,1.92,-0.59,1.25,-1.49,0.15
2020-07-08,4479300,000661,12.83,11.51,0.61,4.79,2,3.49,1.47,-1.24,-1.36,-2.5,-2.22,2.47,0.46,-0.99,-1.24,-0.34,2.5,3.61,-2,-0.79,0.09,1.92,2.94,4.82,0.79,2.04,2.59,4.46,0.44,1.69
2020-07-09,350000,601689,8.49,7.03,-1.07,5.62,0.03,1.57,1.54,-3.83,2.77,1.38,-3.94,1.46,1.43,-0.11,-2.55,-0.89,5.84,9.55,-2.3,3.11,1.41,5.84,8.28,13.02,4.33,10.1,7.32,12.01,3.4,9.12
2020-07-10,92100,002969,11.37,9.9,0.56,10.1,5.55,6.13,0.55,-3.61,0.12,-1.19,-4.34,5.32,-0.22,-0.76,-3.83,-3.17,-0.66,0.44,-3.74,-0.66,-2.31,0.77,0.23,3.39,-1.24,1.92,-2.95,0.11,-4.38,-1.31
2020-07-10,139500,600988,7.97,7.97,2.45,5.62,0.44,5.53,5.07,-0.08,1.89,1.89,-6.81,-1.58,-2.01,-6.74,0.15,0.77,3.54,4.46,-4.23,-2.75,-1.34,-0.3,1.37,2.44,-1.6,-0.08,2.15,3.23,-0.85,0.69
2020-07-10,795700,002925,13.27,9.99,0.24,11.42,0,7.61,7.61,-3.41,0,-2.89,-8.63,1.8,1.8,-5.4,-8.06,-1.69,-2.06,-1.29,-4.37,-1.84,-3.21,1.17,-3.58,0.78,-4.73,-2.22,-5.21,-0.92,-6.34,-3.87
2020-07-10,234200,600316,0.52,0,6.98,20.66,0,18.27,18.27,-1.97,10,9.44,-8.84,9.99,9.99,-7,0.55,0.55,7.53,10.01,-3.93,-1.88,-3.5,3.33,3.2,10.5,2.74,4.93,3.76,11.11,3.31,5.51
2020-07-10,186200,000547,6.4,3.67,0.62,7.47,0,4.51,4.51,-2.75,6.08,3.37,-5.05,2.04,2.04,-2.36,-3.41,-0.72,-0.61,-0.28,-3.1,-1,-2.6,3.38,-2.49,3.49,-2.99,-0.89,-3.19,2.75,-3.69,-1.6
2020-07-10,510400,603019,9.83,9.81,2.67,8.72,2.92,6.91,3.88,-1.66,0.17,0.15,-2.72,5.76,2.76,-1.08,-2.52,-1.8,4.71,5.19,-5.54,-1.13,-2.93,-1.08,3.51,5.49,0.73,5.43,1.64,3.58,-1.09,3.53
2020-07-10,149100,603612,10.44,10.04,1.56,7.61,0,6.54,6.54,-1,0,-0.37,-6.57,0.54,0.54,-5.63,-0.36,-0.07,10.02,10.02,-3.42,0,-2.13,5.81,7.75,16.5,6.33,10.1,7.68,16.42,6.25,10.02
2020-07-10,126500,002128,13.55,9.9,2.31,7.38,3.6,5.8,2.12,-1.47,0.09,-3.13,-4.66,2.37,-1.19,-3.24,-3.84,-2.29,0.9,3.35,-1.86,-0.4,2.75,6.88,6.1,10.37,1.34,2.84,3.68,7.84,-0.98,0.49
2020-07-10,47500,600824,10.47,10.47,0.59,6.55,3.83,4.5,0.64,-1.93,-0.46,-0.46,-3.58,2.74,-1.05,-1.68,-0.86,0.64,2.14,4.07,-1.05,0.42,2.94,7.34,4.47,8.94,0.43,1.91,5.14,9.64,1.07,2.57
2020-07-10,159800,603988,11.83,10.97,2.29,4.79,0,4.79,4.79,0,-0.89,-1.65,-4.57,0,0,-4.57,-0.79,-0.79,7.21,9.25,-1.53,0.92,6.12,7.95,14.67,16.66,6.41,9.05,13.77,15.74,5.57,8.2
2020-07-10,37100,600117,12.77,10.75,5.58,11.48,6.99,10.25,3.05,-1.11,-0.59,-2.37,-3.77,7.28,0.27,-2.7,-2.49,-0.28,6.37,8.59,-4.69,-1.56,-2.86,1.04,3.61,7.78,1.67,5,3.32,7.48,1.39,4.71
2020-07-10,147500,601609,11.49,9.26,6.27,17.48,9.66,14.31,4.23,-2.7,0.67,-1.34,-9.01,6.89,-2.53,-6.48,-0.22,3.14,4.45,9.42,-3.14,-2.17,0.91,2.66,2.19,3.96,-1.91,-0.92,5.4,7.23,1.17,2.19
2020-07-10,68500,600908,7.87,5.38,5.06,14.15,6.76,14.15,6.92,0,4.33,1.93,-5.11,8.32,1.46,-5.11,-7.54,-4,-2.62,-0.31,-4.42,-1.74,-3.48,-1.11,-2.08,0.32,-3.04,-0.32,-6,-3.69,-6.92,-4.31
2020-07-10,139500,603035,11.24,10.54,1.88,7.55,5.94,6.62,0.65,-0.86,-0.47,-1.1,-1.29,6.16,0.22,-0.43,0.29,1.58,3.02,4.39,-8.18,-3,-7.06,-2.52,-5.74,-1.13,-6.87,-1.63,-4.25,0.43,-5.4,-0.07
2020-07-10,771100,002987,9.07,5.78,3.54,12.06,4.99,10.06,4.84,-1.78,3.99,0.86,-2.8,8.92,3.75,-1.04,-3.94,-2.75,-1.64,2.67,-5.92,1.92,-4.26,5.93,-3.17,7.14,-4.84,3.09,-5.83,4.19,-7.46,0.25
2020-07-10,176700,000066,8.67,7.09,2.48,5.95,0,5.69,5.69,-0.24,2.74,1.25,-5.77,-0.17,-0.17,-5.55,-1.02,-0.12,4.07,4.55,-1.55,1.5,0.75,7.66,4.98,12.18,2.58,5.76,4.85,12.04,2.46,5.63
2020-07-10,84300,000612,7.94,5.64,3.68,14.37,7.9,12,3.79,-2.08,4.18,1.96,-5.1,8.54,0.59,-3.08,-3.67,0.12,1.47,5.39,-3.26,-1.93,4.95,7.72,6.36,9.17,-1.96,-0.61,6.49,9.3,-1.84,-0.49
2020-07-10,91000,603168,11.25,10.04,3.28,7.56,5.22,7.56,2.22,0,0,-1.09,-1.1,6.37,1.1,-1.1,-0.89,-0.22,3.56,6.22,-2.79,-0.54,-0.75,1.39,3.01,5.23,0.89,3.23,2.78,5,0.67,3
2020-07-10,40800,002437,11.48,11.17,5.02,10.33,0.46,10.05,9.55,-0.25,-1.08,-1.35,-2.7,7.35,6.86,-2.45,-4.02,-4.02,10.05,10.05,-4.79,2.51,-2.28,3.88,12.04,19.11,9.16,17.54,7.54,14.32,4.77,12.81
2020-07-10,201200,002481,9.29,9.29,2.1,7.94,1.62,6.91,5.21,-0.96,0.66,0.66,-7.36,0,-1.59,-6.46,-0.8,2.02,2.18,3.88,-8.58,-1.66,-4.89,-1.66,-4.74,-1.51,-8.44,-1.51,-2.82,0.48,-6.59,0.48
2020-07-10,68500,000807,7.37,7.03,2.81,11.66,0.14,10.95,10.79,-0.63,2.73,2.41,-8.61,2.04,1.9,-8.03,2.06,2.06,5.56,8.89,-0.75,0.45,5.26,10.08,8.86,13.84,2.64,3.89,11.11,16.19,4.76,6.03
2020-07-10,46400,601199,9.18,9.18,4.36,10.4,4.61,9.43,4.61,-0.88,0.71,0.71,-2.59,7.54,2.8,-1.72,0,0,3.95,7.24,-1.9,0,9.92,9.92,14.25,14.25,1.97,3.95,14.25,14.25,1.97,3.95
2020-07-10,32700,002506,9.73,9.36,2.66,8.54,3.94,7.52,3.45,-0.94,0.67,0.34,-3.36,4.89,0.92,-2.45,-2.51,-1.57,2.82,3.45,-6.71,0.61,-4.57,3.05,-0.32,7.64,-2.55,5.1,-1.88,5.96,-4.08,3.45
2020-07-10,224200,002236,9.58,7.63,3.44,7.49,2.67,7.44,4.65,-0.05,2.21,0.39,-4.15,3.03,0.36,-4.1,-0.79,0.47,3.49,3.53,-4.99,0.9,-2.79,1.8,0.14,4.86,-2.13,3.94,0.6,5.35,-1.67,4.42
2020-07-10,44000,002652,3.77,3.77,1.24,7.39,0,5.06,5.06,-2.17,6,6,-7.73,-0.91,-0.91,-5.68,-2.17,-2.17,10.12,10.12,-4.81,-0.66,7.66,8.97,21.18,22.66,7.14,11.82,18.55,20,4.82,9.4
2020-07-10,1178800,600536,0,0,6.54,11.69,5.42,10.83,5.13,-0.77,10,10,-1.51,10,4.34,-0.75,-4.66,-2.14,0.51,2.5,-8.88,0.34,-6.73,2.37,-4.2,5.14,-6.41,3.06,-6.25,2.9,-8.41,0.85
2020-07-10,155000,002747,10.64,9.15,-0.14,7.4,0.32,3.7,3.37,-3.44,0.78,-0.57,-5.81,1.16,0.84,-2.45,-2.45,-0.99,1.32,2.05,-4.18,-0.72,-0.78,5.48,1.54,7.95,-1.94,1.6,0.53,6.88,-2.91,0.6
2020-07-10,538600,600038,3.78,0,4.82,11.65,3.57,11.54,7.69,-0.1,10.01,6,-3.55,7.69,3.97,-3.45,-4.31,-1.35,-1.9,0.44,-1.98,-1.04,1.53,5.59,0.96,4.99,-2.53,-1.6,-0.4,3.58,-3.85,-2.92
2020-07-10,125200,000158,11.79,10.99,1.16,5.58,0,3.68,3.68,-1.8,-0.88,-1.58,-4.15,1.2,1.2,-2.4,-1.55,-0.98,2.05,3.6,-4.49,0.16,-3.29,2,-0.33,5.12,-1.57,3.22,-1.31,4.09,-2.54,2.21
2020-07-10,174700,603365,8.64,8.64,0.15,6.02,2.12,3.07,0.93,-2.78,1.26,1.26,-3.89,1.89,-0.23,-1.14,-1.56,0.75,0.69,1.62,-3.16,0.23,-1.61,2.19,-1.67,2.13,-3.22,0.17,-0.93,2.9,-2.49,0.93
2020-07-10,49500,002178,8.55,7.84,4.24,8.07,0,7.85,7.85,-0.21,2,1.33,-2.42,5.45,5.45,-2.22,-2.27,-1.86,2.07,3.1,-4.66,0.2,-2.23,1.82,1.68,5.89,-0.84,4.21,-0.21,3.93,-2.69,2.27
2020-07-10,79800,600890,9.92,8.13,3.69,8.21,4.2,7.65,3.32,-0.51,1.79,0.14,-2.26,5.76,1.5,-1.75,-2.81,-1.79,0.64,2.93,-4.69,-0.38,-2.92,0.13,-0.52,2.6,-2.34,2.08,-2.3,0.77,-4.08,0.26
